datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
1999-05-03,37.8364,99934.49359999999,11.700000000000001,99972.32999999999,2.7204267267988413e-05,0.9997232999999998,0.0003022679999998834
1999-05-04,35.4986,99934.49359999999,11.700000000000001,99969.9922,-2.3384470482890052e-05,0.9996999219999998,0.0003256459999998462
1999-05-05,35.8802,99934.49359999999,11.700000000000001,99970.37379999999,3.817145441287195e-06,0.9997037379999997,0.0003218299999999674
1999-05-06,33.9717,99934.49359999999,11.700000000000001,99968.46529999998,-1.9090655835940495e-05,0.9996846529999996,0.0003409149999999972
1999-05-07,35.0214,99934.49359999999,11.700000000000001,99969.51499999998,1.0500311241612437e-05,0.9996951499999996,0.000330417999999999
1999-05-10,34.5443,99934.49359999999,11.700000000000001,99969.03789999998,-4.772454882950861e-06,0.9996903789999996,0.000335189000000069
1999-05-11,34.1626,99934.49359999999,11.700000000000001,99968.65619999998,-3.818182189418984e-06,0.9996865619999995,0.0003390060000001416
1999-05-12,35.4986,99934.49359999999,11.700000000000001,99969.9922,1.3364188844677827e-05,0.9996999219999996,0.00032564600000006827
1999-05-13,35.2599,99934.49359999999,11.700000000000001,99969.75349999999,-2.3877165011843005e-06,0.9996975349999996,0.00032803300000006086
1999-05-14,33.8762,99934.49359999999,11.700000000000001,99968.36979999999,-1.3841186474516931e-05,0.9996836979999996,0.0003418700000000774
1999-05-17,33.8762,99934.49359999999,11.700000000000001,99968.36979999999,0.0,0.9996836979999996,0.0003418700000000774
1999-05-18,34.5443,99934.49359999999,11.700000000000001,99969.03789999998,6.683113882299807e-06,0.9996903789999996,0.000335189000000069
1999-05-19,34.4966,99934.49359999999,11.700000000000001,99968.99019999999,-4.771477348786135e-07,0.9996899019999996,0.00033566600000001223
1999-05-20,32.4448,99934.49359999999,11.700000000000001,99966.93839999998,-2.0524364564455944e-05,0.9996693839999996,0.00035618400000003714
1999-05-21,33.542300000000004,99934.49359999999,11.700000000000001,99968.03589999999,1.097862971066732e-05,0.9996803589999996,0.000345209000000013
1999-05-24,32.0155,99934.49359999999,11.700000000000001,99966.50909999998,-1.5272881839334396e-05,0.9996650909999996,0.0003604770000000812
1999-05-25,31.6815,99934.49359999999,11.700000000000001,99966.1751,-3.341118970712209e-06,0.9996617509999997,0.0003638169999999885
1999-05-26,33.637699999999995,99934.49359999999,11.700000000000001,99968.1313,1.9568619065823967e-05,0.9996813129999996,0.0003442550000000155
1999-05-27,33.2083,99934.49359999999,11.700000000000001,99967.70189999999,-4.295368878248773e-06,0.9996770189999996,0.0003485490000000313
1999-05-28,33.637699999999995,99934.49359999999,11.700000000000001,99968.1313,4.295387328490108e-06,0.9996813129999996,0.0003442550000000155
1999-06-01,34.2103,99934.49359999999,11.700000000000001,99968.7039,5.727825383550211e-06,0.9996870389999997,0.0003385289999999763
1999-06-02,35.546299999999995,99934.49359999999,11.700000000000001,99970.03989999999,1.3364182467778818e-05,0.9997003989999995,0.00032516900000012505
1999-06-03,36.214200000000005,99934.49359999999,11.700000000000001,99970.70779999999,6.6810016348117784e-06,0.9997070779999996,0.0003184900000000601
1999-06-04,36.7391,99934.49359999999,11.700000000000001,99971.2327,5.250537998158222e-06,0.9997123269999997,0.00031324099999996413
1999-06-07,37.3593,99934.49359999999,11.700000000000001,99971.85289999998,6.203784661318323e-06,0.9997185289999997,0.00030703899999995343
1999-06-08,36.405,99934.49359999999,11.700000000000001,99970.89859999999,-9.545686833978273e-06,0.9997089859999997,0.0003165819999999542
1999-06-09,36.9776,99934.49359999999,11.700000000000001,99971.47119999999,5.727666831267797e-06,0.9997147119999997,0.000310855999999915
1999-06-10,36.7391,99934.49359999999,11.700000000000001,99971.2327,-2.3856806059541213e-06,0.9997123269999998,0.0003132409999998531
1999-06-11,35.4508,99934.49359999999,11.700000000000001,99969.9444,-1.2886707157711008e-05,0.9996994439999998,0.0003261239999998722
1999-06-14,34.687400000000004,99934.49359999999,11.700000000000001,99969.18099999998,-7.636295134449966e-06,0.9996918099999996,0.0003337580000000173
1999-06-15,35.1645,99934.49359999999,11.700000000000001,99969.65809999999,4.772470827862918e-06,0.9996965809999997,0.0003289869999999473
1999-06-16,36.5959,99934.49359999999,11.700000000000001,99971.08949999999,1.4318344457864285e-05,0.9997108949999998,0.0003146729999998765
1999-06-17,35.403099999999995,99934.49359999999,11.700000000000001,99969.89669999998,-1.193144944178215e-05,0.9996989669999997,0.0003266009999999264
1999-06-18,35.9756,99934.49359999999,11.700000000000001,99970.46919999999,5.7267239330638375e-06,0.9997046919999999,0.0003208759999997479
1999-06-21,35.4986,99934.49359999999,11.700000000000001,99969.9922,-4.771409035209118e-06,0.9996999219999999,0.0003256459999997352
1999-06-22,34.6397,99934.49359999999,11.700000000000001,99969.13329999999,-8.591578143701817e-06,0.9996913329999998,0.0003342349999998495
1999-06-23,33.3514,99934.49359999999,11.700000000000001,99967.84499999999,-1.2886977784787312e-05,0.9996784499999998,0.0003471179999998686
1999-06-24,32.3017,99934.49359999999,11.700000000000001,99966.79529999998,-1.0500376396049838e-05,0.9996679529999998,0.0003576149999998668
1999-06-25,32.2063,99934.49359999999,11.700000000000001,99966.69989999999,-9.543168779657663e-07,0.9996669989999999,0.0003585689999997532
1999-06-28,32.492599999999996,99934.49359999999,11.700000000000001,99966.98619999998,2.86395369930581e-06,0.9996698619999997,0.00035570599999990016
1999-06-29,34.6397,99934.49359999999,11.700000000000001,99969.13329999999,2.147809073393958e-05,0.9996913329999998,0.0003342349999998495
1999-06-30,35.3553,99934.49359999999,11.700000000000001,99969.84889999998,7.158209502922119e-06,0.9996984889999997,0.0003270789999999524
1999-07-01,34.592,99934.49359999999,11.700000000000001,99969.08559999999,-7.635302127440013e-06,0.9996908559999999,0.00033471199999979273
1999-07-02,35.3553,99934.49359999999,11.700000000000001,99969.84889999998,7.635360425695126e-06,0.9996984889999997,0.0003270789999999524
1999-07-06,36.1665,99934.49359999999,11.700000000000001,99970.6601,8.114446595097746e-06,0.9997066009999999,0.0003189669999997813
1999-07-07,38.0751,99934.49359999999,11.700000000000001,99972.56869999999,1.9091601456633356e-05,0.9997256869999998,0.0002998809999998908
1999-07-08,41.605799999999995,99934.49359999999,11.700000000000001,99976.09939999999,3.531668782663644e-05,0.9997609939999998,0.00026457399999979536
1999-07-09,42.464600000000004,99934.49359999999,11.700000000000001,99976.9582,8.590053074186699e-06,0.9997695819999998,0.0002559859999998748
1999-07-12,41.605799999999995,99934.49359999999,11.700000000000001,99976.09939999999,-8.589979285877902e-06,0.9997609939999997,0.0002645739999999064
1999-07-13,40.9855,99934.49359999999,11.700000000000001,99975.47909999998,-6.204482908778175e-06,0.9997547909999996,0.0002707769999999998
1999-07-14,42.7032,99934.49359999999,11.700000000000001,99977.19679999999,1.7181212988104377e-05,0.9997719679999997,0.00025359999999996496
1999-07-15,40.6515,99934.49359999999,11.700000000000001,99975.1451,-2.05216795996499e-05,0.9997514509999996,0.00027411700000001815
1999-07-16,40.5084,99934.49359999999,11.700000000000001,99975.002,-1.4313557620271311e-06,0.9997500199999997,0.0002755479999999588
1999-07-19,41.558099999999996,99934.49359999999,11.700000000000001,99976.05169999998,1.049962469612531e-05,0.9997605169999997,0.0002650509999999606
1999-07-20,40.3652,99934.49359999999,11.700000000000001,99974.85879999999,-1.1931857476943364e-05,0.9997485879999998,0.0002769799999998712
1999-07-21,41.2718,99934.49359999999,11.700000000000001,99975.76539999999,9.068279874346885e-06,0.9997576539999997,0.0002679139999999247
1999-07-22,39.9836,99934.49359999999,11.700000000000001,99974.4772,-1.288512265784636e-05,0.9997447719999998,0.00028079599999986105
1999-07-23,40.699200000000005,99934.49359999999,11.700000000000001,99975.19279999999,7.1578268778793586e-06,0.9997519279999998,0.0002736399999998529
1999-07-26,38.8861,99934.49359999999,11.700000000000001,99973.37969999999,-1.8135498909499503e-05,0.9997337969999998,0.0002917709999998852
1999-07-27,40.9855,99934.49359999999,11.700000000000001,99975.47909999998,2.0999590153891745e-05,0.9997547909999998,0.0002707769999998888
1999-07-28,41.5103,99934.49359999999,11.700000000000001,99976.00389999998,5.249287172492956e-06,0.9997600389999998,0.00026552899999987556
1999-07-29,41.1287,99934.49359999999,11.700000000000001,99975.62229999999,-3.816915910892504e-06,0.9997562229999999,0.00026934499999975436
1999-07-30,42.512299999999996,99934.49359999999,11.700000000000001,99977.00589999999,1.383937372101407e-05,0.9997700589999999,0.00025550899999970955
1999-08-02,42.5601,99934.49359999999,11.700000000000001,99977.05369999999,4.781099369743913e-07,0.9997705369999998,0.0002550309999997946
1999-08-03,42.178399999999996,99934.49359999999,11.700000000000001,99976.67199999999,-3.817876061296133e-06,0.9997667199999999,0.00025884799999975616
1999-08-04,41.081,99934.49359999999,11.700000000000001,99975.57459999999,-1.0976560611997144e-05,0.999755746,0.0002698219999996976
1999-08-05,41.7966,99934.49359999999,11.700000000000001,99976.29019999999,7.157748308506129e-06,0.9997629019999998,0.00026266599999980045
1999-08-06,41.3195,99934.49359999999,11.700000000000001,99975.81309999998,-4.772131462882356e-06,0.9997581309999998,0.00026743699999987047
1999-08-09,41.558099999999996,99934.49359999999,11.700000000000001,99976.05169999998,2.3865772389441986e-06,0.9997605169999997,0.0002650509999999606
1999-08-10,42.2738,99934.49359999999,11.700000000000001,99976.76739999998,7.1587143903872885e-06,0.9997676739999997,0.00025789399999998075
1999-08-11,45.566,99934.49359999999,11.700000000000001,99980.0596,3.29296504140153e-05,0.9998005959999997,0.00022497199999993445
1999-08-12,45.8045,99934.49359999999,11.700000000000001,99980.29809999999,2.385475673216675e-06,0.9998029809999995,0.00022258700000010734
1999-08-13,45.852199999999996,99934.49359999999,11.700000000000001,99980.34579999998,4.77093996531508e-07,0.9998034579999995,0.00022211000000016412
1999-08-16,46.1863,99934.49359999999,11.700000000000001,99980.67989999999,3.3416567759569915e-06,0.9998067989999996,0.00021876900000006305
1999-08-17,46.043099999999995,99934.49359999999,11.700000000000001,99980.53669999998,-1.4322767173391426e-06,0.9998053669999996,0.00022020100000008647
1999-08-18,45.8999,99934.49359999999,11.700000000000001,99980.39349999999,-1.432278768587203e-06,0.9998039349999996,0.00022163299999999886
1999-08-19,44.8503,99934.49359999999,11.700000000000001,99979.34389999999,-1.0498058301777746e-05,0.9997934389999996,0.00023212900000002534
1999-08-20,45.1843,99934.49359999999,11.700000000000001,99979.67789999998,3.340690056141682e-06,0.9997967789999995,0.00022878900000011804
1999-08-23,46.3771,99934.49359999999,11.700000000000001,99980.87069999998,1.1930424512751614e-05,0.9998087069999995,0.00021686100000017916
1999-08-24,46.0908,99934.49359999999,11.700000000000001,99980.58439999999,-2.8635477765659445e-06,0.9998058439999995,0.00021972400000014325
1999-08-25,46.8542,99934.49359999999,11.700000000000001,99981.34779999999,7.635482474732669e-06,0.9998134779999995,0.00021209000000010914
1999-08-26,47.4268,99934.49359999999,11.700000000000001,99981.92039999999,5.7270682241039594e-06,0.9998192039999995,0.00020636400000018096
1999-08-27,49.4307,99934.49359999999,11.700000000000001,99983.92429999998,2.0042623626093103e-05,0.9998392429999994,0.00018632500000026475
1999-08-30,47.379,99934.49359999999,11.700000000000001,99981.87259999999,-2.0520298781634416e-05,0.9998187259999994,0.00020684200000020692
1999-08-31,49.812400000000004,99934.49359999999,11.700000000000001,99984.30599999998,2.4338411921176473e-05,0.9998430599999993,0.0001825080000003032
1999-09-01,52.38890000000001,99934.49359999999,11.700000000000001,99986.88249999999,2.5769044193824087e-05,0.9998688249999994,0.00015674300000023678
1999-09-02,53.868,99934.49359999999,11.700000000000001,99988.36159999999,1.4792940463914661e-05,0.9998836159999993,0.0001419520000003338
1999-09-03,56.110499999999995,99934.49359999999,11.700000000000001,99990.60409999998,2.2427610214981186e-05,0.9999060409999994,0.00011952700000028571
1999-09-07,58.3054,99934.49359999999,11.700000000000001,99992.79899999998,2.1951062499914187e-05,0.9999279899999994,9.757800000020911e-05
1999-09-08,56.874,99934.49359999999,11.700000000000001,99991.36759999998,-1.4315030825384767e-05,0.9999136759999995,0.00011189200000016886
1999-09-09,57.6851,99934.49359999999,11.700000000000001,99992.17869999999,8.11170023440333e-06,0.9999217869999995,0.00010378100000019153
1999-09-10,59.1164,99934.49359999999,11.700000000000001,99993.60999999999,1.4314119550107307e-05,0.9999360999999993,8.946800000031452e-05
1999-09-13,57.2557,99934.49359999999,11.700000000000001,99991.74929999998,-1.8608189063296088e-05,0.9999174929999993,0.00010807500000031833
1999-09-14,59.402699999999996,99934.49359999999,11.700000000000001,99993.8963,2.1471771571635045e-05,0.9999389629999995,8.660500000012838e-05
1999-09-15,57.5419,99934.49359999999,11.700000000000001,99992.03549999998,-1.8609135845948366e-05,0.9999203549999994,0.00010521300000021494
1999-09-16,58.639300000000006,99934.49359999999,11.700000000000001,99993.13289999998,1.0974874093738762e-05,0.9999313289999994,9.423900000027352e-05
1999-09-17,58.7348,99934.49359999999,11.700000000000001,99993.22839999999,9.550655855061763e-07,0.9999322839999996,9.32840000000823e-05
1999-09-20,60.357000000000006,99934.49359999999,11.700000000000001,99994.85059999999,1.6223098563417082e-05,0.9999485059999996,7.706200000001662e-05
1999-09-21,52.8661,99934.49359999999,11.700000000000001,99987.35969999999,-7.49128575627811e-05,0.9998735969999996,0.000151971000000084
1999-09-22,53.6772,99934.49359999999,11.700000000000001,99988.17079999999,8.112025384310328e-06,0.9998817079999995,0.00014386000000010668
1999-09-23,48.3333,99934.49359999999,11.700000000000001,99982.82689999999,-5.344532215412201e-05,0.9998282689999994,0.00019729900000020617
1999-09-24,49.5738,99934.49359999999,11.700000000000001,99984.06739999999,1.240713068906274e-05,0.9998406739999995,0.00018489400000010203
1999-09-27,46.8065,99934.49359999999,11.700000000000001,99981.3001,-2.7677409730864078e-05,0.9998130009999997,0.00021256699999994133
1999-09-28,45.5182,99934.49359999999,11.700000000000001,99980.0118,-1.2885409558682781e-05,0.9998001179999997,0.0002254499999999604
1999-09-29,45.088899999999995,99934.49359999999,11.700000000000001,99979.58249999999,-4.293858265058681e-06,0.9997958249999996,0.00022974300000000447
1999-09-30,48.3333,99934.49359999999,11.700000000000001,99982.82689999999,3.2450625606417205e-05,0.9998282689999995,0.00019729900000009515
1999-10-01,47.1166,99934.49359999999,11.700000000000001,99981.61019999998,-1.21690898100546e-05,0.9998161019999995,0.00020946600000015803
1999-10-04,49.2876,99934.49359999999,11.700000000000001,99983.78119999998,2.1713993159977463e-05,0.9998378119999995,0.0001877560000000944
1999-10-05,51.8641,99934.49359999999,11.700000000000001,99986.3577,2.5769179451851087e-05,0.9998635769999997,0.00016199099999991695
1999-10-06,51.2915,99934.49359999999,11.700000000000001,99985.7851,-5.726781264647762e-06,0.9998578509999998,0.00016771699999984513
1999-10-07,50.671299999999995,99934.49359999999,11.700000000000001,99985.16489999999,-6.202881733474719e-06,0.9998516489999998,0.00017391899999985583
1999-10-08,50.051,99934.49359999999,11.700000000000001,99984.5446,-6.203920357772397e-06,0.9998454459999998,0.00018012199999983824
1999-10-11,50.909800000000004,99934.49359999999,11.700000000000001,99985.40339999998,8.589327514796352e-06,0.9998540339999997,0.0001715339999999177
1999-10-12,51.6733,99934.49359999999,11.700000000000001,99986.16689999998,7.63611461307434e-06,0.9998616689999997,0.00016389899999991187
1999-10-13,48.8821,99934.49359999999,11.700000000000001,99983.37569999999,-2.7915861628979854e-05,0.9998337569999998,0.00019181099999987516
1999-10-14,55.872,99934.49359999999,11.700000000000001,99990.36559999999,6.991062215155885e-05,0.9999036559999998,0.00012191199999989077
1999-10-15,56.921699999999994,99934.49359999999,11.700000000000001,99991.4153,1.0498011420390085e-05,0.9999141529999998,0.00011141499999989257
1999-10-18,55.919700000000006,99934.49359999999,11.700000000000001,99990.41329999999,-1.002086026091753e-05,0.9999041329999996,0.00012143500000005858
1999-10-19,52.2935,99934.49359999999,11.700000000000001,99986.78709999999,-3.6265476662467044e-05,0.9998678709999995,0.0001576970000001232
1999-10-20,57.3511,99934.49359999999,11.700000000000001,99991.84469999999,5.058268343938188e-05,0.9999184469999995,0.00010712100000009883
1999-10-21,58.1145,99934.49359999999,11.700000000000001,99992.60809999998,7.634622626317977e-06,0.9999260809999995,9.948700000017574e-05
1999-10-22,56.4445,99934.49359999999,11.700000000000001,99990.93809999998,-1.6701234538563092e-05,0.9999093809999995,0.00011618700000015636
1999-10-25,56.874,99934.49359999999,11.700000000000001,99991.36759999998,4.29538924384687e-06,0.9999136759999995,0.00011189200000016886
1999-10-26,57.3034,99934.49359999999,11.700000000000001,99991.79699999999,4.294370707258466e-06,0.9999179699999995,0.00010759800000015307
1999-10-27,58.3054,99934.49359999999,11.700000000000001,99992.79899999998,1.0020822007961172e-05,0.9999279899999994,9.757800000020911e-05
1999-10-28,59.4505,99934.49359999999,11.700000000000001,99993.9441,1.1451824645902775e-05,0.9999394409999994,8.612700000021345e-05
1999-10-29,61.1681,99934.49359999999,11.700000000000001,99995.66169999998,1.7177040224192197e-05,0.9999566169999993,6.895100000037235e-05
1999-11-01,59.2596,99934.49359999999,11.700000000000001,99993.75319999999,-1.9085828000364735e-05,0.9999375319999994,8.80360000002911e-05
1999-11-02,61.2636,99934.49359999999,11.700000000000001,99995.7572,2.004125193688644e-05,0.9999575719999994,6.799600000029216e-05
1999-11-03,62.217800000000004,99934.49359999999,11.700000000000001,99996.71139999999,9.54240486517044e-06,0.9999671139999994,5.845400000026313e-05
1999-11-04,63.8401,99934.49359999999,11.700000000000001,99998.33369999999,1.6223533527259804e-05,0.9999833369999995,4.2231000000114705e-05
1999-11-05,67.41850000000001,99934.49359999999,11.700000000000001,100001.91209999999,3.578459627862074e-05,1.0000191209999993,6.447000000298075e-06
1999-11-08,73.5735,99934.49359999999,11.700000000000001,100008.06709999999,6.154882312503496e-05,1.0000806709999994,0.0
1999-11-09,68.42049999999999,99934.49359999999,11.700000000000001,100002.91409999998,-5.152584335876842e-05,1.0000291409999993,5.153000000013286e-05
1999-11-10,69.80420000000001,99934.49359999999,11.700000000000001,100004.29779999999,1.383659678788618e-05,1.0000429779999995,3.769299999989428e-05
1999-11-11,70.4245,99934.49359999999,11.700000000000001,100004.91809999998,6.2027334188918815e-06,1.0000491809999994,3.149000000002289e-05
1999-11-12,69.184,99934.49359999999,11.700000000000001,100003.67759999998,-1.2404389939657534e-05,1.0000367759999995,4.389499999990498e-05
1999-11-15,68.2774,99934.49359999999,11.700000000000001,100002.771,-9.065666600971412e-06,1.0000277099999997,5.2960999999740466e-05
1999-11-16,69.6133,99934.49359999999,11.700000000000001,100004.10689999998,1.3358629832316282e-05,1.0000410689999997,3.960199999974989e-05
1999-11-17,68.8977,99934.49359999999,11.700000000000001,100003.39129999999,-7.155706122308203e-06,1.0000339129999998,4.6757999999647026e-05
1999-11-18,68.42049999999999,99934.49359999999,11.700000000000001,100002.91409999998,-4.771838172712428e-06,1.0000291409999997,5.152999999968877e-05
1999-11-19,70.5676,99934.49359999999,11.700000000000001,100005.06119999998,2.1470374331755693e-05,1.0000506119999997,3.0058999999749147e-05
1999-11-22,69.184,99934.49359999999,11.700000000000001,100003.67759999998,-1.383529976783926e-05,1.0000367759999997,4.389499999968294e-05
1999-11-23,70.85390000000001,99934.49359999999,11.700000000000001,100005.34749999999,1.6698385900237867e-05,1.0000534749999999,2.7195999999563014e-05
1999-11-24,72.28529999999999,99934.49359999999,11.700000000000001,100006.77889999999,1.4313234599772073e-05,1.0000677889999998,1.2881999999603266e-05
1999-11-26,72.5715,99934.49359999999,11.700000000000001,100007.06509999999,2.8618060010643376e-06,1.000070651,1.0019999999499873e-05
1999-11-29,72.1899,99934.49359999999,11.700000000000001,100006.68349999998,-3.815730414857832e-06,1.000066835,1.3835999999489701e-05
1999-11-30,74.7187,99934.49359999999,11.700000000000001,100009.21229999998,2.5286309989436262e-05,1.000092123,0.0
1999-12-01,78.67880000000001,99934.49359999999,11.700000000000001,100013.17239999998,3.959735217318183e-05,1.000131724,0.0
1999-12-02,84.1181,99934.49359999999,11.700000000000001,100018.6117,5.4385836080195205e-05,1.0001861170000002,0.0
1999-12-03,87.792,99934.49359999999,11.700000000000001,100022.28559999999,3.6732163519959116e-05,1.0002228560000002,0.0
1999-12-06,88.55539999999999,99934.49359999999,11.700000000000001,100023.04899999998,7.632299096282935e-06,1.00023049,0.0
1999-12-07,89.93910000000001,99934.49359999999,11.700000000000001,100024.43269999999,1.3833811444818878e-05,1.000244327,0.0
1999-12-08,84.0227,99934.49359999999,11.700000000000001,100018.51629999999,-5.914954816832463e-05,1.000185163,5.916400000005595e-05
1999-12-09,80.3488,99934.49359999999,11.700000000000001,100014.8424,-3.6732198555822215e-05,1.000148424,9.59030000000638e-05
1999-12-10,78.6311,99934.49359999999,11.700000000000001,100013.12469999999,-1.7174450899437588e-05,1.000131247,0.00011308000000020968
1999-12-13,75.5775,99934.49359999999,11.700000000000001,100010.07109999999,-3.0531992767590665e-05,1.0001007109999998,0.00014361600000034613
1999-12-14,72.42840000000001,99934.49359999999,11.700000000000001,100006.92199999999,-3.1487828829224185e-05,1.0000692199999999,0.00017510700000022972
1999-12-15,74.0506,99934.49359999999,11.700000000000001,100008.54419999999,1.6220877190775695e-05,1.0000854419999998,0.00015888500000027506
1999-12-16,75.0526,99934.49359999999,11.700000000000001,100009.54619999998,1.0019143944273168e-05,1.0000954619999998,0.0001488650000003311
1999-12-17,76.3409,99934.49359999999,11.700000000000001,100010.83449999998,1.2881770280470661e-05,1.000108345,0.000135982000000201
1999-12-20,74.8141,99934.49359999999,11.700000000000001,100009.30769999999,-1.5266345967712702e-05,1.0000930769999998,0.00015125000000026922
1999-12-21,78.24950000000001,99934.49359999999,11.700000000000001,100012.74309999999,3.4350802730287455e-05,1.0001274309999997,0.00011689600000042155
1999-12-22,76.29310000000001,99934.49359999999,11.700000000000001,100010.78669999998,-1.9561507257681576e-05,1.0001078669999997,0.000136460000000449
1999-12-23,79.0128,99934.49359999999,11.700000000000001,100013.50639999998,2.719406665763202e-05,1.0001350639999997,0.00010926300000035916
1999-12-27,75.81609999999999,99934.49359999999,11.700000000000001,100010.30969999998,-3.196268299221483e-05,1.0001030969999998,0.00014123000000032526
1999-12-28,74.9572,99934.49359999999,11.700000000000001,100009.45079999999,-8.588114591034923e-06,1.0000945079999999,0.00014981900000021753
1999-12-29,76.8658,99934.49359999999,11.700000000000001,100011.35939999999,1.908419639073955e-05,1.0001135939999999,0.00013073300000021604
1999-12-30,76.57939999999999,99934.49359999999,11.700000000000001,100011.07299999999,-2.863674703701413e-06,1.0001107299999998,0.00013359700000026287
1999-12-31,78.488,99934.49359999999,11.700000000000001,100012.98159999998,1.9083886841242403e-05,1.0001298159999998,0.00011451100000026138
2000-01-03,85.4541,99934.49359999999,11.700000000000001,100019.94769999999,6.965195806141189e-05,1.0001994769999998,4.4850000000318246e-05
2000-01-04,78.24950000000001,99934.49359999999,11.700000000000001,100012.74309999999,-7.203163134628099e-05,1.0001274309999997,0.00011689600000042155
2000-01-05,79.39450000000001,99934.49359999999,11.700000000000001,100013.88809999998,1.1448541100911314e-05,1.0001388809999996,0.00010544600000050863
2000-01-06,72.52380000000001,99934.49359999999,11.700000000000001,100007.01739999998,-6.869745922810644e-05,1.0000701739999998,0.00017415300000034328
2000-01-07,75.95920000000001,99934.49359999999,11.700000000000001,100010.45279999998,3.4351589411674155e-05,1.0001045279999998,0.00013979900000027357
2000-01-10,74.6232,99934.49359999999,11.700000000000001,100009.11679999999,-1.3358603651814072e-05,1.000091168,0.00015315900000012483
2000-01-11,70.80619999999999,99934.49359999999,11.700000000000001,100005.2998,-3.816652043464597e-05,1.000052998,0.00019132900000018438
2000-01-12,66.55969999999999,99934.49359999999,11.700000000000001,100001.05329999999,-4.2462749559324386e-05,1.0000105329999998,0.00023379400000034245
2000-01-13,73.85979999999999,99934.49359999999,11.700000000000001,100008.35339999999,7.300023108869347e-05,1.0000835339999998,0.00016079300000026997
2000-01-14,76.67490000000001,99934.49359999999,11.700000000000001,100011.16849999999,2.8148648630654804e-05,1.0001116849999998,0.0001326420000002937
2000-01-18,79.3468,99934.49359999999,11.700000000000001,100013.84039999999,2.6716016221728367e-05,1.0001384039999999,0.0001059230000002298
2000-01-19,81.3508,99934.49359999999,11.700000000000001,100015.84439999999,2.0037226767577465e-05,1.0001584439999998,8.588300000034188e-05
2000-01-20,86.6469,99934.49359999999,11.700000000000001,100021.1405,5.2952609976841813e-05,1.000211405,3.2922000000157325e-05
2000-01-21,84.977,99934.49359999999,11.700000000000001,100019.47059999999,-1.669547049409914e-05,1.0001947059999998,4.962100000027725e-05
2000-01-24,81.1122,99934.49359999999,11.700000000000001,100015.60579999999,-3.8640476467399765e-05,1.0001560579999997,8.826900000036275e-05
2000-01-25,85.6926,99934.49359999999,11.700000000000001,100020.18619999998,4.579685303451875e-05,1.0002018619999995,4.246500000060216e-05
2000-01-26,84.1181,99934.49359999999,11.700000000000001,100018.6117,-1.5741822324111254e-05,1.0001861169999997,5.821000000039156e-05
2000-01-27,83.975,99934.49359999999,11.700000000000001,100018.4686,-1.4307337161678646e-06,1.0001846859999997,5.9641000000443256e-05
2000-01-28,77.5814,99934.49359999999,11.700000000000001,100012.07499999998,-6.39241940963986e-05,1.0001207499999996,0.00012357700000054095
2000-01-31,79.2036,99934.49359999999,11.700000000000001,100013.69719999998,1.622004142998179e-05,1.0001369719999995,0.00010735500000058629
2000-02-01,76.5317,99934.49359999999,11.700000000000001,100011.0253,-2.6715340746163996e-05,1.0001102529999997,0.00013407400000042813
2000-02-02,75.4343,99934.49359999999,11.700000000000001,100009.92789999998,-1.097279021711195e-05,1.0000992789999996,0.00014504800000048057
2000-02-03,78.8697,99934.49359999999,11.700000000000001,100013.36329999998,3.435058970779892e-05,1.0001336329999997,0.00011069400000041085
2000-02-04,82.4482,99934.49359999999,11.700000000000001,100016.94179999999,3.578021858219316e-05,1.0001694179999998,7.490900000028944e-05
2000-02-07,87.07629999999999,99934.49359999999,11.700000000000001,100021.56989999999,4.6273160493770504e-05,1.000215699,2.862800000014154e-05
2000-02-08,87.6966,99934.49359999999,11.700000000000001,100022.19019999998,6.201662307692146e-06,1.000221902,2.24250000000481e-05
2000-02-09,85.9789,99934.49359999999,11.700000000000001,100020.47249999999,-1.7173189234886976e-05,1.0002047250000001,3.960199999997194e-05
2000-02-10,86.6469,99934.49359999999,11.700000000000001,100021.1405,6.678632716861088e-06,1.0002114050000002,3.292199999993528e-05
2000-02-11,83.0207,99934.49359999999,11.700000000000001,100017.51429999998,-3.625433565235259e-05,1.0001751429999999,6.918400000022196e-05
2000-02-14,88.4123,99934.49359999999,11.700000000000001,100022.90589999998,5.39065586435683e-05,1.0002290589999998,1.526800000029027e-05
2000-02-15,90.8457,99934.49359999999,11.700000000000001,100025.33929999999,2.4328427354891602e-05,1.000253393,0.0
2000-02-16,87.124,99934.49359999999,11.700000000000001,100021.61759999998,-3.720757186187473e-05,1.000216176,3.7217000000033806e-05
2000-02-17,87.6966,99934.49359999999,11.700000000000001,100022.19019999998,5.724762443648501e-06,1.0002219019999998,3.149100000010563e-05
2000-02-18,84.9293,99934.49359999999,11.700000000000001,100019.42289999999,-2.7666860668240645e-05,1.0001942289999999,5.916400000005595e-05
2000-02-22,86.88550000000001,99934.49359999999,11.700000000000001,100021.37909999999,1.9558201230118755e-05,1.000213791,3.960199999997194e-05
2000-02-23,88.7463,99934.49359999999,11.700000000000001,100023.23989999999,1.860402262732208e-05,1.000232399,2.0993999999996404e-05
2000-02-24,87.9471,99934.49359999999,11.700000000000001,100022.44069999999,-7.99014309871282e-06,1.000224407,2.8986000000008616e-05
2000-02-25,84.2612,99934.49359999999,11.700000000000001,100018.75479999998,-3.685073043824261e-05,1.0001875479999998,6.584500000017535e-05
